teamIdHome,teamIdAway,home_team_position,away_team_position,matchweek,homeGF,homeGA,awayGF,awayGA,homeLast1,homeLast2,homeLast3,homeLast4,homeLast5,awayLast1,awayLast2,awayLast3,awayLast4,awayLast5,homeScore,awayScore,o35
13,9,18,8,27,31,36,28,31,0.5,0,1,0,0,0,0,0,0.5,0.5,1,1,0
18,7,17,2,27,28,34,36,25,0,1,0,0.5,0.5,0.5,1,1,0.5,1,2,1,0
2,10,5,13,27,40,32,31,32,0,0.5,1,0.5,1,0,1,0,1,0.5,4,2,1
16,15,4,10,27,34,49,28,33,1,0.5,1,0,0.5,0,1,1,1,0,1,2,0
11,19,15,19,27,33,45,29,33,1,0,0.5,0.5,0,1,0,0,0.5,0.5,1,2,0
6,17,12,11,27,26,25,42,40,0,1,0.5,0,0,0.5,1,1,0,0,2,2,1
20,14,6,20,27,37,45,39,43,0.5,0,0,1,1,0.5,0,0.5,0,1,0,1,0
12,8,14,1,27,34,34,43,29,1,0,0.5,1,0.5,1,0,1,1,1,3,1,1
1,2,8,3,28,39,23,44,34,1,0.5,0,1,0.5,1,0.5,1,1,1,1,1,0
17,5,16,10,28,44,42,32,26,1,0,0,0,0.5,0.5,0,0.5,0.5,0.5,1,2,0
4,18,9,13,28,40,44,30,35,1,0,0,0.5,0,0,0.5,0.5,0.5,1,0,1,0
10,6,6,14,28,33,36,28,27,1,0,1,0.5,0.5,1,0.5,0,0,0,2,2,1
19,12,17,5,28,31,34,37,35,0,0.5,0.5,1,1,0,0.5,1,0.5,1,1,1,0
9,11,19,20,28,29,32,34,47,0,0,0.5,0.5,0,0,0.5,0.5,0,0.5,3,0,0
15,13,18,15,28,30,34,32,37,1,1,1,0,0.5,0,1,0,0,0,1,0,0
7,16,4,7,28,37,27,35,51,1,1,0.5,1,1,1,0,0.5,1,0,2,2,1
3,20,2,11,28,36,27,37,46,0,1,1,0,1,0.5,0,0,1,1,1,2,0
14,8,12,1,28,40,43,44,32,0,0.5,0,1,0.5,0,1,1,1,0.5,1,1,0
5,10,16,14,29,34,27,35,38,0,0.5,0.5,0.5,0,0,1,0.5,0.5,0,1,3,1
2,4,5,15,29,45,35,40,45,0.5,1,1,1,1,0,0,0.5,0,0,1,0,0
12,9,1,18,29,38,36,32,32,1,0.5,1,1,0.5,0,0.5,0.5,0,0.5,0,3,0
6,1,17,2,29,30,29,40,24,0.5,0,0,0,0.5,0.5,0,1,0.5,1,1,0,0
13,7,19,4,29,32,38,39,29,0,0,0,0.5,0,1,0.5,1,1,0,1,2,0
16,18,8,10,29,37,53,31,35,1,0,0.5,1,0,0,0.5,0.5,0.5,1,0,0,0
14,19,7,12,29,41,44,32,35,0,1,0.5,1,0.5,0,0.5,0.5,1,1,0,3,0
8,3,3,6,29,45,33,37,29,1,1,1,0.5,0,1,1,0,1,1,2,2,1
11,15,20,13,29,34,50,31,34,0.5,0,0.5,0,0,1,1,1,0,0.5,0,2,0
20,17,9,11,29,39,47,45,44,0,1,1,0,0,1,0,0,0,0.5,2,1,0
2,6,2,14,30,46,35,31,29,1,1,1,1,0.5,0,0,0.5,0.5,1,2,0,0
1,5,9,7,30,40,25,35,30,0,1,0.5,1,0.5,0.5,0.5,0,1,0,1,2,0
9,14,15,8,30,35,32,41,47,0.5,0,0.5,1,1,0,1,0.5,1,0.5,2,0,0
7,11,4,20,30,41,30,34,52,1,1,0,0.5,1,0.5,0,0.5,0,0,3,0,0
15,12,13,1,30,33,34,38,39,1,0,0.5,1,1,1,0.5,1,1,0.5,0,0,0
3,19,3,6,30,39,31,35,35,1,0,1,1,0,0.5,0.5,1,1,0.5,5,0,1
10,20,16,11,30,38,39,41,48,0,1,0.5,0.5,0,1,1,0,0,1,1,1,0
18,13,10,19,30,31,35,33,40,0.5,0.5,0.5,1,1,0,0,0,0.5,0,3,0,0
4,16,12,18,30,40,46,37,53,0,0.5,0,0,0,0,0.5,1,0,0.5,2,1,0
17,8,17,5,30,46,46,47,35,0,0,0,0.5,0,1,0.5,0,0.5,0.5,2,2,1
4,2,11,20,27,36,29,31,39,1,0,1,1,0.5,0,0,0,0,1,2,0,0
9,15,17,1,27,32,41,35,32,1,0.5,0.5,0,0,1,0,0.5,1,0.5,3,2,1
6,11,12,6,27,37,33,39,34,0,0.5,0.5,1,0.5,1,0,1,0,0.5,2,0,0
16,18,15,14,27,32,45,37,43,0.5,1,0.5,0,0,1,1,1,0,1,3,1,1
5,14,16,18,27,37,39,28,43,0,1,0.5,1,0.5,0,1,0,0.5,0.5,3,1,1
19,17,2,8,27,47,32,28,26,1,0.5,0.5,1,0,1,1,1,0.5,0,0,1,0
8,10,13,19,27,40,37,36,50,0,0,0,0.5,0,0,0,0.5,0,0,1,1,0
12,7,5,3,27,30,32,35,34,0.5,0.5,1,0.5,0.5,0.5,1,1,0,0.5,2,2,1
13,1,7,9,27,25,23,46,36,1,1,1,1,0.5,0,0,0.5,1,1,1,2,0
3,20,4,10,27,46,36,33,26,0.5,0.5,0.5,1,0.5,0,1,0,0.5,1,1,1,0
12,9,16,4,23,26,32,35,23,0,1,0,1,0.5,1,0.5,1,0,1,1,0,0
18,1,9,8,23,29,24,33,24,0,1,1,0.5,0.5,1,1,0.5,0,0.5,1,0,0
19,6,5,7,23,39,32,31,32,0.5,0,1,0.5,0.5,1,1,1,0.5,0,3,0,0
15,3,14,11,23,27,27,40,29,0.5,0,1,0,1,0,1,0.5,0.5,1,3,2,1
16,7,20,12,23,19,31,32,35,0.5,0,0,0,0,1,0,0,0,1,1,2,0
4,11,3,15,23,35,18,25,37,1,0,0,0.5,1,0,1,0.5,0.5,0,0,2,0
5,14,10,13,23,32,32,22,21,0.5,0.5,0,1,1,0.5,0,0,1,0.5,0,0,0
20,2,2,1,23,32,27,27,20,0.5,1,1,1,1,1,1,0.5,1,1,1,0,0
17,8,17,6,23,18,37,36,30,1,1,0,0,0,1,1,0,0,1,1,1,0
13,10,18,19,23,24,34,22,39,0,0,1,0,0,0,0.5,0,0,0,3,2,1
8,4,15,4,24,37,31,35,20,0,0,1,0.5,1,1,0,0,0.5,1,3,2,1
2,12,1,14,24,27,21,27,32,1,1,0.5,1,1,0,1,0.5,1,1,2,1,0
3,17,9,19,24,42,32,19,38,0,1,0.5,0.5,1,1,1,0,0,0,3,0,0
10,5,18,11,24,24,42,32,32,0,0,1,0,0,0,1,1,0.5,0,2,0,0
1,19,6,5,24,33,25,42,32,1,1,0.5,0,0.5,0.5,0,1,0.5,0.5,2,0,0
11,16,13,20,24,27,37,20,33,0.5,0.5,0,1,1,0.5,0,0,0,0,1,1,0
6,15,17,8,24,31,35,30,29,1,0.5,0,0.5,0.5,1,0,1,0,1,2,1,0
9,7,2,10,24,35,24,34,36,1,0,1,0.5,1,0,0,1,1,0,1,0,0
18,13,7,16,24,30,24,27,36,0,1,1,0.5,0.5,1,0,0,1,1,0,0,0
14,20,12,3,24,22,21,33,27,0,1,0.5,0,0.5,0.5,1,1,1,1,0,1,0
5,18,11,5,25,32,34,30,24,0,1,1,0.5,0,1,0.5,0.5,1,1,1,2,0
4,3,6,9,25,37,23,45,32,0,0.5,1,0,0,0.5,0.5,1,0,1,2,0,0
9,11,4,13,25,36,24,28,38,1,0,1,0.5,1,0.5,0.5,0,1,1,3,1,1
15,19,8,1,25,31,31,42,34,1,0,1,0,1,1,0.5,0.5,0,1,2,0,0
13,1,16,7,25,27,36,35,25,1,0,0,1,1,0.5,0,0.5,0,1,0,2,0
16,8,20,15,25,21,34,40,33,0,0,0,0,0,0,0,1,0.5,1,2,2,1
7,2,10,3,25,34,37,29,22,0,0,1,1,0,0.5,1,1,0,1,5,1,1
20,10,2,18,25,34,27,26,42,1,1,0,1,1,0,0,1,0,0,2,1,0
12,14,14,12,25,28,34,22,22,0,1,0.5,1,1,0,1,0.5,0,0.5,4,1,1
17,6,19,17,25,19,41,33,36,0,0,0,0,0.5,1,0.5,0,0.5,0.5,0,2,0
6,4,18,6,26,35,36,39,23,0,0.5,0.5,0,1,0,0.5,1,0,0,1,1,0
10,12,12,14,26,27,44,32,35,1,0,0,1,0,0.5,1,1,0,1,1,0,0
8,9,1,9,26,42,35,39,25,1,0.5,1,0.5,1,0.5,1,0,1,1,1,0,0
14,7,13,8,26,23,26,39,38,0,1,0.5,0,0.5,1,1,0,1,0,2,0,0
2,11,4,16,26,30,27,29,41,0.5,1,1,0,1,0,1,1,0.5,0,3,0,0
1,15,7,10,26,37,25,33,31,0.5,0,0.5,0,1,1,0,1,0,1,2,0,0
3,16,11,20,26,45,34,23,36,0.5,0.5,1,0,1,0,0,0,0,0,0,0,0
18,20,5,3,26,32,25,36,28,1,0.5,0.5,1,1,1,1,0,1,1,1,1,0
13,5,17,15,26,27,38,33,36,0,1,1,0.5,0,1,0.5,0,0.5,0,1,0,0
19,17,2,19,26,42,36,19,43,1,0.5,0.5,0,1,0,0,0,0,0.5,2,0,0
9,3,9,10,27,39,26,45,34,0.5,1,0,1,1,0.5,0.5,1,0,1,0,1,0
5,1,13,4,27,33,37,39,25,1,0.5,0,0.5,0,0.5,0,1,1,1,0,4,1
11,14,14,17,27,29,44,25,26,0,1,1,0.5,0,0.5,0,0.5,0,0,0,0,0
2,8,3,1,27,33,27,43,35,0.5,1,1,0,1,1,0.5,1,0.5,1,1,1,0
17,15,20,7,27,19,45,33,33,0,0,0.5,0,0,1,0,1,0,1,1,3,1
4,19,5,18,27,40,24,44,36,0,0.5,1,0,0,0,1,0,0,1,0,2,0
12,18,12,6,27,32,36,33,26,0.5,1,1,0,1,1,1,0.5,1,0.5,0,0,0
7,10,8,11,27,39,40,28,44,1,1,0,1,0,1,0,0,1,0,0,2,0
16,6,19,16,27,23,36,36,37,0,0,0,0.5,0.5,0,0.5,0.5,0,1,1,1,0
20,13,2,15,27,37,29,28,38,0,1,1,1,0.5,0,1,1,0.5,0,0,2,0
1,17,4,20,28,43,25,20,48,0.5,0,1,1,1,0,0,0.5,0,0,1,0,0
6,9,16,10,28,37,38,39,27,0,0.5,0.5,0,1,0.5,1,0,1,1,0,1,0
3,2,5,2,28,46,34,34,28,1,0,1,0,0.5,1,0,1,0,1,4,1,1
5,20,14,3,28,33,41,37,31,0.5,0,0,0,0,0,1,1,1,0.5,2,1,0
14,8,17,1,28,25,26,44,36,0.5,0,0.5,0,0,1,0.5,1,0.5,1,2,0,0
13,12,15,12,28,30,38,32,36,0,1,1,0.5,0,0.5,1,1,0,1,1,0,0
10,11,11,13,28,30,44,29,44,1,0,0,1,0,0,1,1,0.5,0,0,0,0
15,4,8,6,28,36,34,40,26,1,0,1,0,1,1,0,0,1,0.5,1,0,0
19,16,18,19,28,46,36,24,37,0,1,0,0,1,0,0,0,0.5,0.5,3,1,1
18,7,7,9,28,33,26,39,42,1,1,0.5,1,0.5,1,1,0,1,0,3,1,1
2,6,1,11,29,35,32,37,39,1,0,1,0,1,0,1,1,0.5,0.5,1,0,0
4,17,5,20,29,40,27,20,49,1,0,0,1,0.5,0,0,0.5,0,0,0,1,0
12,5,17,15,29,32,37,35,42,0,1,0,0.5,0,0.5,0,0,0,0,1,1,0
11,18,14,8,29,29,44,36,27,0.5,0,0,0.5,0.5,1,1,0.5,1,0.5,0,1,0
20,1,2,3,29,38,33,44,25,0,1,1,1,0.5,0.5,0,1,1,1,1,2,0
9,19,13,18,29,40,27,49,37,0,1,1,0,0,0,1,0,0,1,0,1,0
7,13,12,7,29,40,45,31,38,1,0,1,0,0,0.5,0,1,1,1,3,2,1
8,10,9,16,29,44,38,30,44,0.5,1,0.5,1,0.5,0,1,0,1,1,2,0,0
16,15,19,10,29,25,40,37,34,0,0,0,0.5,0.5,0,1,0,1,1,0,2,0
14,3,6,4,29,27,26,50,35,0,0,1,0.5,1,1,0,1,0,0.5,0,4,1
1,4,1,4,30,46,26,40,28,1,1,1,1,1,1,0,0,1,0.5,2,3,1
18,8,3,7,30,37,27,46,38,1,0.5,0.5,1,1,0.5,1,0.5,1,0.5,2,0,0
15,9,8,13,30,39,34,40,28,0,1,0,1,1,0,1,1,0,0,2,2,1
13,11,6,14,30,33,41,29,45,0.5,0,1,1,1,0.5,0,0,0.5,0.5,1,1,0
19,2,9,11,30,50,37,36,32,0,1,1,1,1,0,1,0.5,0,1,1,1,0
17,16,20,19,30,21,49,25,42,0,0,0,0,0,0.5,0.5,0.5,0.5,0,1,1,0
10,3,17,2,30,30,46,54,35,0,1,0,1,1,1,0,1,0,0.5,1,0,0
6,14,10,5,30,37,40,27,30,0,1,1,0.5,0.5,0,0,1,0.5,1,2,2,1
5,7,16,12,30,36,43,43,47,0.5,0,0,0,0,1,0,1,0,0,1,1,0
20,12,15,18,30,39,35,33,38,1,0.5,0,0,0,0,1,0,0.5,0,2,0,0
3,18,6,4,31,54,36,39,27,0,0.5,1,1,1,1,0.5,0.5,1,1,,,
12,1,18,1,31,33,40,48,29,0,1,0,0.5,0,1,1,1,1,1,,,
9,17,12,20,31,42,30,22,50,0,0,1,0,0.5,0,0,0,0,0,,,
10,6,3,9,31,31,46,39,42,1,1,0.5,0,1,0.5,0.5,0,0,0.5,,,
14,19,7,11,31,29,32,51,38,0,0,1,0.5,1,0,1,1,1,1,,,
7,20,17,16,31,44,48,41,35,0,0,0,1,0.5,1,0.5,0,0,0,,,
11,5,15,14,31,30,46,37,44,0.5,0,0,0.5,0.5,0,0,1,0.5,0.5,,,
16,4,19,5,31,26,43,43,30,0.5,0.5,0.5,0.5,0,1,0.5,0,0,0,,,
8,13,2,8,31,46,40,34,42,1,0.5,0,1,0,0.5,0,1,1,1,,,
2,15,13,10,31,37,33,41,36,0,1,0.5,0,1,0,1,0,1,1,,,
4,1,3,1,11,16,5,23,9,0.5,0.5,1,0.5,1,1,1,1,0.5,1,,,
16,17,17,6,11,9,15,9,16,0,0,0.5,0,1,1,1,1,0.5,0,,,
8,18,9,8,11,17,6,10,14,0.5,1,0.5,0.5,1,1,1,0,0,0.5,,,
14,6,19,20,11,13,14,8,18,0,0.5,0,0,0,0.5,0,0,0.5,0.5,,,
2,19,4,13,11,20,12,9,12,0.5,1,0.5,1,0,1,0,0,1,0,,,
12,20,7,18,11,13,14,8,13,0,0.5,1,1,0.5,0.5,0,0.5,0.5,0,,,
3,10,5,16,11,19,13,9,15,1,1,0,1,0.5,0,0.5,0,0.5,1,,,
11,13,15,14,11,14,19,13,16,0,0,0,1,0,0.5,0,0,0.5,0.5,,,
7,5,2,10,11,13,14,13,10,0.5,0.5,1,0.5,1,0,1,0,1,0,,,
9,15,11,12,11,21,18,7,11,0.5,1,0.5,0.5,0,1,0,0,0,0,,,
9,4,7,1,13,23,21,19,6,0.5,0.5,0,1,1,1,0.5,1,1,1,0,3,0
2,17,5,10,13,21,15,13,20,0.5,1,0.5,1,0,1,1,1,0.5,0,1,0,0
7,12,3,9,13,15,17,16,17,1,0.5,1,0,0.5,1,1,0.5,0,0.5,0,2,0
14,15,20,13,13,14,20,10,13,0,0.5,0,0,0,1,0,0,0,0,1,0,0
3,13,8,16,13,25,15,15,18,0,1,0.5,0,1,0.5,0,0,0.5,0.5,2,1,0
10,19,17,14,13,10,20,11,14,0,0.5,1,0.5,0,1,0,0,1,0,2,2,1
11,20,15,19,13,17,22,11,15,0,1,0,0.5,0.5,0.5,0,0.5,0.5,0,2,4,1
16,1,18,2,13,13,17,25,12,0,0,0.5,0,1,1,1,1,0.5,1,0,2,0
8,5,11,4,13,20,8,17,14,0.5,0.5,1,0.5,1,1,0,0.5,1,0.5,0,0,0
6,18,6,12,13,14,18,12,19,0.5,0.5,1,1,1,1,1,0,0,0.5,1,2,0
5,3,5,2,14,17,14,27,16,1,0,0.5,1,0.5,0.5,0,1,1,1,2,1,0
4,2,1,9,14,22,6,22,15,1,0.5,1,1,1,0.5,1,0,1,0,0,0,0
16,9,15,7,14,13,19,23,24,0.5,0,1,1,0,0.5,0.5,0,1,1,0,1,0
1,7,4,3,14,27,12,15,19,1,0.5,1,0,0.5,1,0.5,1,0,0.5,1,2,0
15,10,11,17,14,10,14,12,22,0,0,0,0,1,0,0.5,1,0.5,0,0,2,0
20,8,14,10,14,15,17,20,8,0.5,0.5,0,0.5,1,0.5,0.5,1,0.5,1,3,0,0
19,18,12,18,14,13,16,14,20,0,1,0,0,1,0,0,0.5,0,0,2,0,0
17,14,13,20,14,13,21,15,20,1,0.5,0,0,1,0,0,0,0,0,2,0,0
12,11,8,16,14,18,17,19,26,1,1,0.5,0,0.5,0,1,0,0.5,0.5,1,0,0
13,6,19,6,14,16,20,15,20,0,0.5,0.5,1,0.5,0.5,0.5,1,1,1,1,2,0
10,17,16,13,15,14,22,15,21,1,0.5,0,0,0.5,1,0.5,0,0,1,1,0,0
6,5,5,7,15,17,21,19,15,1,1,1,1,0,0.5,1,0.5,0.5,0.5,0,0,0
9,1,8,4,15,24,24,28,14,0,1,1,0,0,1,0.5,1,0,0.5,0,2,0
14,4,20,1,15,15,22,22,6,0,0,0,0,0,1,1,1,1,1,1,1,0
2,16,9,15,15,22,15,13,20,0.5,1,0,1,0,0.5,0,1,1,0,2,2,1
8,12,2,10,15,20,11,19,17,1,0.5,1,0.5,0.5,0.5,0,0.5,0.5,1,3,3,1
11,7,17,6,15,19,27,17,20,0,0.5,0.5,0.5,0,1,0,0.5,0,0,1,1,0
18,15,18,11,15,14,22,10,16,0,0,0.5,0,0,0,0,0,0,1,3,0,0
19,13,12,19,15,15,16,17,22,0,1,0,0,1,0.5,1,0.5,0.5,0,1,0,0
3,20,3,14,15,28,18,18,17,0.5,0,1,1,1,0.5,0.5,0,0.5,1,1,0,0
12,3,13,3,16,22,20,29,18,0.5,0,0.5,0.5,1,0.5,0,1,1,1,1,0,0
9,2,12,10,16,24,26,24,17,0,1,1,0,0,0,1,0,1,0.5,2,2,1
5,19,11,8,16,19,15,16,16,0.5,1,0.5,0.5,0.5,0,0,1,0.5,1,0,0,0
4,10,1,17,16,23,7,15,22,1,1,1,1,1,1,0.5,0,0,0.5,1,0,0
15,13,14,20,16,10,19,17,23,0,0,1,0,0,0.5,1,0.5,0.5,0,1,1,0
17,18,9,15,16,15,22,17,22,0,0,1,0,1,0.5,0,0,1,0,0,1,0
16,14,16,19,16,15,22,16,23,1,1,0,0,0,0,0,0,1,0,1,3,1
20,6,5,6,16,18,18,17,21,0,0.5,1,1,1,1,1,1,1,0,1,4,1
7,8,7,2,16,18,21,23,14,1,0,0.5,0,0,1,0.5,1,0.5,0.5,2,0,0
1,11,4,18,16,30,14,20,28,1,0,0.5,1,0,0,0.5,0.5,0.5,0,1,0,0
9,17,13,11,17,26,28,15,23,1,0,0,1,0,0,0,1,0,1,2,0,0
3,5,1,10,17,29,19,19,15,1,1,1,0,1,0.5,0.5,0.5,1,0.5,3,1,1
8,19,2,9,17,23,16,16,16,1,0.5,0.5,0,0.5,0,0,1,0.5,1,1,0,0
18,4,17,3,17,18,22,24,7,0.5,0,0,1,0,1,1,1,0.5,0.5,1,0,0
12,2,4,12,17,23,20,26,19,0.5,0.5,1,1,0.5,0,1,0,1,0.5,1,1,0
11,10,19,15,17,20,29,15,23,0.5,0.5,0,0,0.5,0,0,0.5,1,1,0,3,0
6,15,6,14,17,21,22,11,20,1,1,0,1,0.5,0,0,1,0,0,2,0,0
7,13,7,16,17,20,21,18,24,0.5,0,0,1,0.5,0.5,0,0,0,0.5,1,0,0
16,14,18,20,17,16,25,19,24,1,1,0,0,0,0,0,0,1,0,1,3,1
1,20,5,8,17,31,14,19,22,1,0,0.5,1,0,0,0.5,1,1,1,1,1,0
2,3,13,10,18,27,20,32,20,0,1,0.5,0.5,0.5,1,1,0,1,0,1,2,0
5,18,14,9,18,20,18,19,22,0.5,1,0.5,0.5,0,0,1,0,1,1,1,0,0
12,9,5,15,18,24,21,28,28,0.5,0.5,1,1,0.5,1,0,0,1,0,1,3,1
17,1,12,2,18,15,25,32,15,1,0,1,0,0,0.5,1,0,1,1,1,3,1
13,8,18,1,18,18,25,24,16,0.5,0,0,0,0.5,1,0.5,0.5,0,0.5,0,1,0
14,6,16,7,18,22,25,23,22,0,1,0,0.5,1,1,1,0,1,0.5,2,0,0
20,16,6,20,18,20,23,17,28,1,1,1,0,0,0,0,0,0.5,0,1,0,0
15,10,11,17,18,11,22,18,23,1,0,0,0,0.5,0,0,0.5,1,1,1,1,0
4,7,3,8,18,24,8,21,21,1,0.5,0.5,1,0,0.5,0,0,1,0.5,1,0,0
19,11,4,19,18,16,17,20,32,1,0.5,1,1,0.5,0.5,0.5,0,0,0.5,2,0,0
8,4,2,4,19,25,16,25,8,0.5,0,0.5,0,1,1,0.5,0.5,1,0,3,3,1
18,3,12,13,19,19,23,34,21,0,1,0,1,1,1,1,0,1,0,5,1,1
9,2,9,16,19,31,29,28,22,0,1,0,0.5,1,0,1,0.5,0.5,0.5,1,2,0
1,12,3,6,19,35,16,25,24,0.5,1,0,1,1,1,1,0.5,1,0.5,1,2,0
7,5,1,17,19,21,22,21,18,0,1,0.5,1,1,0.5,1,0.5,0.5,0,0,1,0
15,19,14,5,19,12,23,18,17,1,0,0,0,0.5,1,0.5,1,1,0.5,2,1,0
16,17,20,15,19,17,29,16,28,0,0,0,0.5,0,1,0,1,0,0,3,1,1
10,14,11,8,19,19,24,24,25,0.5,1,1,0,1,0,0.5,1,1,1,1,0,0
11,13,19,18,19,20,34,18,26,0,0,0.5,0,0,0,0,0.5,0,0,0,3,0
6,20,7,10,19,23,24,21,23,0,1,0.5,1,1,1,1,1,0,0,3,0,0
9,1,12,5,20,32,31,36,18,0,1,0,0.5,1,0,1,1,0.5,1,3,0,0
2,18,14,10,20,30,23,24,24,0.5,0.5,0.5,0.5,0,0,1,1,1,0,2,1,0
20,10,11,13,20,21,26,20,24,1,0,0,0.5,1,0.5,1,1,0,1,1,2,0
3,7,1,2,20,35,26,21,23,1,0,1,1,0,0,1,0.5,1,1,3,0,0
12,16,7,19,20,27,25,20,30,1,1,0.5,1,0.5,0,0.5,0,0,0,2,2,1
13,15,18,16,20,21,26,14,24,0,0,0.5,0,0,0,0,0.5,0,0.5,2,3,1
14,19,9,4,20,24,26,19,19,0,0.5,1,1,1,1,1,0.5,0,1,2,0,0
17,6,17,8,20,17,31,26,24,1,0,0,0,0,0,1,0.5,1,1,1,1,0
5,8,15,3,20,22,18,28,19,0.5,1,0.5,0.5,0,0.5,0,0.5,0,1,3,1,1
4,11,6,20,20,28,11,20,37,0.5,1,0,1,0.5,0,0,0.5,0,0,0,2,0
6,12,6,7,21,27,25,29,27,0.5,1,1,0,1,1,0.5,0,1,0.5,1,0,0
10,17,8,17,21,22,25,18,32,0,1,0.5,1,1,1,0,0,0,0,4,2,1
1,2,4,14,21,36,21,32,24,0,1,1,0.5,1,0.5,0.5,0.5,0.5,0,2,0,0
14,13,9,19,21,26,26,23,29,0,0.5,1,1,1,0.5,0,0,1,0,2,1,0
7,18,18,10,21,21,26,25,26,0.5,1,1,0,0,0,1,1,1,0,3,1,1
15,4,15,5,21,17,26,28,13,0,0,0.5,0,0.5,0.5,1,0,1,0.5,1,2,0
16,9,20,13,21,22,32,35,31,0,0.5,0,0,0,0,0.5,1,1,0,1,2,0
8,3,1,2,21,29,22,38,26,0.5,0,1,1,0.5,1,0,1,1,0,1,2,0
11,5,16,12,21,22,37,25,19,0,0,0,0,1,0.5,0.5,0,1,1,0,1,0
19,20,3,11,21,19,21,22,28,1,1,0.5,0,1,1,0,0,0.5,1,0,0,0
12,1,5,2,29,40,44,45,27,1,1,1,1,0.5,0,1,1,0.5,1,0,2,0
9,5,20,12,29,29,33,48,41,0.5,0,0,1,0,1,1,0.5,0.5,1,0,1,0
3,8,6,4,29,56,28,38,39,1,1,0,0.5,0,0.5,1,1,1,0,3,1,1
10,2,19,9,29,28,43,47,35,0.5,0,0.5,0,0.5,0.5,0,1,1,1,3,1,1
19,16,16,11,29,34,35,23,37,0.5,0.5,0,1,0,1,0,0,1,0.5,0,0,0
13,20,17,10,29,30,34,40,44,0,0,1,1,0,0.5,0,0.5,0,1,1,0,0
11,4,8,1,29,38,45,46,22,0.5,1,1,0,0,1,0,0,1,1,1,2,0
18,6,7,3,29,46,37,37,31,0.5,1,0,1,0.5,1,1,1,1,1,1,0,0
15,14,13,15,29,28,51,39,37,0,0,0,1,0.5,0,0,1,0,1,0,2,0
17,7,18,14,29,28,43,35,49,0.5,0,0.5,0,0.5,0.5,0.5,0,0,0.5,1,0,0
8,19,16,15,30,39,42,34,35,1,0,0,0,0.5,0.5,0.5,0,1,0,1,1,0
6,3,7,3,30,37,32,59,29,1,1,0,0,0.5,1,1,0,0.5,0,2,1,0
4,18,1,4,30,48,23,47,37,1,0,0,1,1,0.5,1,0,1,0.5,3,2,1
10,17,13,19,30,31,44,29,43,0,0.5,1,0,1,0.5,0,0.5,0,0.5,1,0,0
5,1,11,2,30,49,41,47,27,1,1,0.5,0.5,1,0,1,1,0.5,1,1,2,0
20,9,9,8,30,40,45,29,34,0.5,0,0.5,0,1,1,0,0.5,1,1,1,1,0
7,15,20,12,30,35,50,28,53,0,0.5,0,0,0,0,0,0,1,0.5,1,0,0
2,11,5,17,30,48,38,39,47,0.5,0,1,1,1,0,0,0.5,1,0.5,0,0,0
14,13,14,18,30,41,37,31,34,0,0,1,0,1,0,0,1,1,0,1,2,0
16,12,10,6,30,23,37,40,46,1,0,0,1,0.5,1,1,0.5,0,0,3,2,1
5,2,1,20,21,30,29,32,28,1,1,1,1,1,0,1,0,0.5,0.5,1,1,0
13,3,2,7,21,33,32,25,22,0.5,1,1,0.5,0,1,0.5,1,0,0,2,0,0
15,18,13,11,21,26,30,32,21,1,0,0,0.5,0.5,0,0.5,0.5,0,1,0,2,0
8,6,8,15,21,25,35,30,33,0,0.5,1,0.5,0.5,1,1,0.5,0.5,0.5,4,2,1
9,20,17,9,21,23,31,33,31,0.5,0.5,0,0,0.5,1,1,1,0,0,1,0,0
12,7,18,5,21,25,31,36,28,0,1,0.5,0,0.5,0,0,0,1,0.5,0,2,0
16,19,14,16,21,20,32,29,35,1,0,0,0,1,0.5,0,0,0,1,1,1,0
11,17,12,19,21,27,25,24,33,1,0.5,0.5,0,0.5,0.5,0,0,1,1,0,0,0
14,4,6,10,21,30,31,30,24,1,0.5,1,0,0,0.5,1,1,0.5,0.5,0,0,0
1,10,3,4,21,37,21,25,20,1,0,0.5,1,0.5,1,0,1,0.5,0.5,3,1,1
4,9,2,13,22,30,24,24,31,1,1,0.5,0.5,1,0.5,0,0,0.5,1,3,2,1
1,5,8,6,22,40,22,31,30,0,0.5,1,0.5,0.5,1,1,1,1,0,2,0,0
10,12,17,11,22,26,23,25,33,0,1,0.5,0.5,0,1,0.5,0,0.5,0,3,0,0
17,8,15,16,22,24,33,29,37,0,1,1,1,0.5,0.5,1,0.5,0.5,1,2,4,1
7,13,5,1,22,38,28,35,32,0,0,1,0.5,1,1,1,0.5,0,1,1,0,0
2,14,3,9,22,33,29,30,31,1,0,0.5,0.5,0.5,0.5,1,0,0,0.5,2,1,0
20,15,4,12,22,33,32,26,32,1,1,0,0,1,0,0.5,0.5,1,0,0,4,1
3,11,20,10,22,25,24,27,25,0.5,1,0,0,0.5,0.5,0.5,0,0.5,0.5,0,2,0
6,16,14,19,22,32,37,21,33,1,1,0.5,0.5,0.5,0,0,1,0,0.5,4,0,1
18,19,7,18,22,34,21,30,36,0.5,0.5,0,1,0.5,0,0,0,1,0.5,2,0,0
5,10,5,3,23,31,32,29,23,1,1,1,0,0.5,1,0.5,0.5,0,1,1,1,0
9,2,14,7,23,26,34,35,30,0.5,0,0,0.5,1,0,0.5,0.5,0.5,0.5,2,2,1
19,20,13,11,23,30,38,33,36,0,1,0.5,0.5,0,0,0,1,0,0,2,2,1
